CustomerID,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod
Cust5221,473.5,05-01-2012,9574.5,16-Mar-10,Yes,Month-to-month,Credit card (automatic)
Cust2711,149,05-01-2012,1102.25,09-Jun-11,No,Month-to-month,Bank transfer (automatic)
Cust6148,489.5,05-01-2012,1576.5,07-Oct-11,Yes,Month-to-month,Electronic check
Cust4300,263.5,05-01-2012,15098.5,31-May-07,No,One year,Mailed check
Cust2294,224.5,05-01-2012,224.5,06-Dec-11,Yes,Month-to-month,Bank transfer (automatic)
Cust5475,347.25,05-01-2012,2385.25,09-Jun-11,No,One year,Electronic check
Cust5822,509.5,05-01-2012,27747,29-Aug-07,Yes,Month-to-month,Electronic check
Cust2631,500.25,05-01-2012,34359.5,04-Aug-06,Yes,Month-to-month,Credit card (automatic)
Cust5939,105.25,05-01-2012,2657.75,15-Jan-10,No,One year,Bank transfer (automatic)
Cust6083,531.75,05-01-2012,24245.5,25-Feb-08,Yes,Month-to-month,Electronic check
Cust4603,95.75,05-01-2012,5177.5,01-Apr-07,Yes,Two year,Bank transfer (automatic)
Cust5655,449.25,05-01-2012,7124.75,12-Oct-10,No,Month-to-month,Electronic check
Cust4344,131.5,05-01-2012,8817.75,06-May-06,Yes,One year,Electronic check
Cust3579,280.5,05-01-2012,4734.75,13-Aug-10,No,One year,Mailed check
Cust6243,369.25,05-01-2012,7122.5,14-Jun-10,Yes,Month-to-month,Credit card (automatic)
Cust4898,342.5,05-01-2012,342.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1739,224.25,05-01-2012,12395.25,30-Jun-07,Yes,Month-to-month,Electronic check
Cust6334,400.75,05-01-2012,400.75,06-Dec-11,No,Month-to-month,Credit card (automatic)
Cust2518,94,05-01-2012,280,07-Oct-11,No,Month-to-month,Mailed check
Cust4874,436.75,05-01-2012,22365,28-Oct-07,Yes,Month-to-month,Electronic check
Cust5700,520.75,05-01-2012,28715.25,30-Jun-07,Yes,One year,Electronic check
Cust2032,98.25,05-01-2012,1790.75,14-Jun-10,No,Two year,Mailed check
Cust1917,98.5,05-01-2012,6379.25,02-Nov-06,No,Two year,Mailed check
Cust4601,191.25,05-01-2012,8776.75,26-Mar-08,No,Two year,Mailed check
Cust2413,105,05-01-2012,5536,28-Sep-07,No,Two year,Bank transfer (automatic)
Cust5069,97,05-01-2012,843.25,09-Jun-11,Yes,Month-to-month,Mailed check
Cust4731,487.25,05-01-2012,31265,02-Nov-06,No,Two year,Bank transfer (automatic)
Cust4858,249.5,05-01-2012,249.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust6283,353.5,05-01-2012,703.5,06-Nov-11,No,Month-to-month,Credit card (automatic)
Cust3310,458.5,05-01-2012,13790.75,19-Jul-09,No,Month-to-month,Credit card (automatic)
Cust2605,346.75,05-01-2012,23266.25,05-Jul-06,Yes,One year,Credit card (automatic)
Cust2541,101.25,05-01-2012,7834.5,05-Feb-06,No,Two year,Credit card (automatic)
Cust4253,279,05-01-2012,13256,26-Jan-08,Yes,One year,Credit card (automatic)
Cust2697,98.75,05-01-2012,MISSINGVAL,06-Dec-11,No,Month-to-month,Mailed check
Cust3726,122.75,05-01-2012,8595.75,07-Mar-06,No,Two year,Electronic check
Cust5929,502.5,05-01-2012,35153.25,07-Mar-06,No,Two year,Bank transfer (automatic)
Cust3979,97.5,05-01-2012,2581.5,16-Dec-09,Yes,One year,Bank transfer (automatic)
Cust2996,433,05-01-2012,31752.5,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust1781,398.5,05-01-2012,2930.25,09-Jun-11,Yes,Month-to-month,Electronic check
Cust4434,249.25,05-01-2012,16851,06-Apr-06,Yes,Two year,Bank transfer (automatic)
Cust4974,370.25,05-01-2012,14011.5,21-Nov-08,No,One year,Electronic check
Cust3309,200.5,05-01-2012,200.5,06-Dec-11,No,Month-to-month,Electronic check
Cust3298,97,05-01-2012,2649,17-Oct-09,Yes,Month-to-month,Electronic check
Cust5490,474.5,05-01-2012,1802.75,07-Sep-11,Yes,Month-to-month,Mailed check
Cust3441,99.75,05-01-2012,99.75,06-Dec-11,No,Month-to-month,Mailed check
Cust6225,527,05-01-2012,34994.75,06-May-06,No,Two year,Credit card (automatic)
Cust3212,400,05-01-2012,3123,10-May-11,Yes,Month-to-month,Bank transfer (automatic)
Cust6070,406.25,05-01-2012,27837.75,03-Oct-06,No,One year,Electronic check
Cust4564,398.25,05-01-2012,398.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5906,582.75,05-01-2012,40761.5,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust3912,524.75,05-01-2012,12832.5,16-Dec-09,Yes,Month-to-month,Bank transfer (automatic)
Cust2109,97.75,05-01-2012,1115.75,09-Feb-11,No,Two year,Credit card (automatic)
Cust1727,416,05-01-2012,30630.5,07-Mar-06,No,Two year,Electronic check
Cust5652,475.25,05-01-2012,8397,14-Jul-10,Yes,Month-to-month,Bank transfer (automatic)
Cust4659,374.5,05-01-2012,374.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1665,391.5,05-01-2012,4546.25,10-Jan-11,Yes,Month-to-month,Electronic check
Cust4215,277.5,05-01-2012,4670.75,13-Aug-10,Yes,Month-to-month,Credit card (automatic)
Cust1506,457.75,05-01-2012,18368,22-Sep-08,Yes,Month-to-month,Electronic check
Cust3872,98.5,05-01-2012,1507.75,12-Sep-10,No,Two year,Mailed check
Cust5251,251.75,05-01-2012,6429,16-Nov-09,No,One year,Mailed check
Cust5479,98.75,05-01-2012,1041.25,11-Mar-11,No,Month-to-month,Credit card (automatic)
Cust2543,97.75,05-01-2012,2351,15-Jan-10,Yes,Two year,Bank transfer (automatic)
Cust5722,94,05-01-2012,1396,14-Jun-10,No,One year,Mailed check
Cust5907,519.25,05-01-2012,24730.25,26-Jan-08,Yes,Month-to-month,Electronic check
Cust5852,362.25,05-01-2012,23269.25,03-Sep-06,No,One year,Credit card (automatic)
Cust5874,103.25,05-01-2012,467.75,08-Aug-11,No,Month-to-month,Bank transfer (automatic)
Cust5836,430.25,05-01-2012,19328,25-Feb-08,Yes,Month-to-month,Credit card (automatic)
Cust4458,467.75,05-01-2012,30346.25,03-Sep-06,No,One year,Electronic check
Cust6439,519.75,05-01-2012,37588.5,05-Feb-06,No,Two year,Credit card (automatic)
Cust5625,372,05-01-2012,8463,16-Mar-10,Yes,Month-to-month,Bank transfer (automatic)
Cust3168,426.5,05-01-2012,27800,05-Jun-06,No,Two year,Bank transfer (automatic)
Cust3369,97.25,05-01-2012,97.25,06-Dec-11,No,Month-to-month,Electronic check
Cust2055,337,05-01-2012,16534.25,27-Dec-07,No,Two year,Bank transfer (automatic)
Cust5007,98.75,05-01-2012,7835,05-Feb-06,Yes,Two year,Mailed check
Cust4311,272.75,05-01-2012,6814.25,16-Nov-09,No,One year,Credit card (automatic)
Cust1408,352.75,05-01-2012,2169.75,09-Jul-11,No,Month-to-month,Credit card (automatic)
Cust3099,402.75,05-01-2012,402.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5908,429.5,05-01-2012,11100.5,17-Oct-09,Yes,One year,Electronic check
Cust2356,373.5,05-01-2012,15938.25,23-Aug-08,Yes,One year,Credit card (automatic)
Cust1903,95.5,05-01-2012,95.5,06-Dec-11,No,Month-to-month,Mailed check
Cust6271,225,05-01-2012,10981.5,26-Jan-08,No,One year,Credit card (automatic)
Cust5649,525,05-01-2012,35666.25,04-Aug-06,Yes,Month-to-month,Credit card (automatic)
Cust6373,429.5,05-01-2012,10982.25,16-Nov-09,No,Month-to-month,Credit card (automatic)
Cust1730,300.25,05-01-2012,19227.25,03-Oct-06,Yes,Two year,Bank transfer (automatic)
Cust4931,197,05-01-2012,4127,15-May-10,Yes,Two year,Credit card (automatic)
Cust3934,98,05-01-2012,306.75,07-Oct-11,No,One year,Mailed check
Cust3161,99.5,05-01-2012,1648.75,13-Aug-10,No,One year,Bank transfer (automatic)
Cust1573,502.5,05-01-2012,4593,10-Apr-11,Yes,Month-to-month,Electronic check
Cust2279,526,05-01-2012,22003.75,24-Jul-08,Yes,Month-to-month,Electronic check
Cust1806,151.5,05-01-2012,6900.5,26-Mar-08,No,Month-to-month,Bank transfer (automatic)
Cust1613,502.25,05-01-2012,8112.25,13-Aug-10,Yes,Month-to-month,Credit card (automatic)
Cust1856,102,05-01-2012,102,06-Dec-11,No,Month-to-month,Mailed check
Cust4463,469.5,05-01-2012,8719.5,14-Jul-10,No,Month-to-month,Bank transfer (automatic)
Cust5641,368.75,05-01-2012,8783,14-Feb-10,Yes,One year,Mailed check
Cust5525,552.5,05-01-2012,38760.25,06-Apr-06,Yes,Two year,Electronic check
Cust2969,305.75,05-01-2012,20087.25,04-Aug-06,Yes,Two year,Bank transfer (automatic)
Cust3886,404.25,05-01-2012,3758.25,10-Apr-11,Yes,Month-to-month,Electronic check
Cust3810,422,05-01-2012,28733.75,05-Jun-06,Yes,Two year,Credit card (automatic)
Cust4308,453,05-01-2012,29087.25,03-Oct-06,Yes,Two year,Mailed check
Cust1211,120,05-01-2012,1132.75,11-Mar-11,Yes,Month-to-month,Electronic check
Cust2904,474.25,05-01-2012,4767.25,11-Mar-11,Yes,Month-to-month,Electronic check
Cust3109,224,05-01-2012,10522.75,26-Jan-08,Yes,Month-to-month,Electronic check
Cust2821,100.5,05-01-2012,2897,20-Apr-09,No,One year,Mailed check
Cust6289,402.25,05-01-2012,2917.25,10-May-11,Yes,Month-to-month,Credit card (automatic)
Cust4048,404.25,05-01-2012,4332.25,10-Jan-11,No,Month-to-month,Bank transfer (automatic)
Cust4375,297.75,05-01-2012,10081.5,20-Apr-09,No,Two year,Bank transfer (automatic)
Cust4135,205.5,05-01-2012,7985.25,22-Oct-08,No,Month-to-month,Bank transfer (automatic)
Cust5682,376.25,05-01-2012,1210,07-Oct-11,No,Month-to-month,Electronic check
Cust6351,99,05-01-2012,2938.5,20-May-09,No,One year,Credit card (automatic)
Cust3512,220.25,05-01-2012,15058.25,06-Apr-06,Yes,One year,Credit card (automatic)
Cust1283,271.5,05-01-2012,976.5,07-Sep-11,No,Month-to-month,Electronic check
Cust1298,459.75,05-01-2012,33074.5,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2414,95.5,05-01-2012,265.25,07-Oct-11,Yes,Month-to-month,Mailed check
Cust5958,532.25,05-01-2012,30729.25,01-Apr-07,Yes,One year,Electronic check
Cust2319,422,05-01-2012,30482.25,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust4343,99,05-01-2012,2376,16-Dec-09,No,Two year,Credit card (automatic)
Cust3733,101.5,05-01-2012,3777,21-Dec-08,No,One year,Bank transfer (automatic)
Cust6473,390,05-01-2012,19121,27-Dec-07,No,One year,Credit card (automatic)
Cust4414,392.25,05-01-2012,16867,24-Jul-08,Yes,Two year,Credit card (automatic)
Cust1286,527.5,05-01-2012,32436,02-Dec-06,Yes,Month-to-month,Electronic check
Cust4449,99.75,05-01-2012,4312,26-Mar-08,No,Two year,Credit card (automatic)
Cust2460,269.25,05-01-2012,11003.5,22-Oct-08,Yes,Two year,Credit card (automatic)
Cust6448,369.5,05-01-2012,15802.75,24-Jul-08,No,One year,Credit card (automatic)
Cust2313,346.75,05-01-2012,3561.25,09-Feb-11,Yes,Month-to-month,Electronic check
Cust3600,497.25,05-01-2012,15549.5,19-Jun-09,No,Two year,Bank transfer (automatic)
Cust5954,396,05-01-2012,27009.5,05-Feb-06,No,Two year,Credit card (automatic)
Cust3870,99.5,05-01-2012,1418.75,11-Nov-10,No,Month-to-month,Mailed check
Cust1466,482.5,05-01-2012,2462.75,08-Aug-11,No,Month-to-month,Bank transfer (automatic)
Cust3819,249.5,05-01-2012,249.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust2369,457,05-01-2012,968,06-Nov-11,Yes,Month-to-month,Electronic check
Cust3384,251,05-01-2012,546.25,06-Nov-11,Yes,Month-to-month,Credit card (automatic)
Cust5667,540.25,05-01-2012,37660.75,07-Mar-06,Yes,Two year,Electronic check
Cust4682,544.75,05-01-2012,39375,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust5337,101.5,05-01-2012,1122.5,10-Jan-11,No,Two year,Bank transfer (automatic)
Cust3937,490.75,05-01-2012,6151.25,11-Dec-10,No,Month-to-month,Mailed check
Cust4984,100,05-01-2012,1440.25,12-Oct-10,Yes,Month-to-month,Electronic check
Cust3280,396,05-01-2012,17969,26-Mar-08,No,Two year,Mailed check
Cust2327,483.25,05-01-2012,5814.25,11-Dec-10,Yes,Month-to-month,Mailed check
Cust4970,305.25,05-01-2012,17393.75,01-Apr-07,Yes,One year,Bank transfer (automatic)
Cust5876,99.75,05-01-2012,1867.5,14-Jun-10,Yes,Two year,Mailed check
Cust2659,128.5,05-01-2012,1258,11-Mar-11,No,Two year,Bank transfer (automatic)
Cust4380,396.5,05-01-2012,12072.75,18-Aug-09,Yes,Month-to-month,Electronic check
Cust6266,178.5,05-01-2012,12728.5,05-Jul-06,No,Two year,Credit card (automatic)
Cust2392,401.5,05-01-2012,24976.75,02-Nov-06,Yes,Two year,Credit card (automatic)
Cust3720,526.25,05-01-2012,35865.75,05-Jun-06,Yes,Two year,Bank transfer (automatic)
Cust2562,149.5,05-01-2012,461.25,07-Oct-11,Yes,Month-to-month,Electronic check
Cust2291,550.75,05-01-2012,32240.25,02-Mar-07,Yes,One year,Electronic check
Cust5206,499.75,05-01-2012,5663.75,10-Jan-11,Yes,NA,Mailed check
Cust3205,274,05-01-2012,6456.5,15-Jan-10,No,Month-to-month,Credit card (automatic)
Cust5999,481,05-01-2012,23591.25,27-Dec-07,Yes,Month-to-month,Electronic check
Cust1240,426.5,05-01-2012,14587.5,19-Feb-09,No,Month-to-month,Credit card (automatic)
Cust2496,396,05-01-2012,4719.25,10-Jan-11,Yes,One year,Electronic check
Cust2008,103.25,05-01-2012,779.5,09-Jun-11,No,Month-to-month,Mailed check
Cust5016,283.75,05-01-2012,6524.25,16-Mar-10,No,Two year,Bank transfer (automatic)
Cust5988,222,05-01-2012,222,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1413,248.25,05-01-2012,12049.5,27-Dec-07,No,Two year,Credit card (automatic)
Cust2723,447.75,05-01-2012,5108.75,10-Jan-11,Yes,Month-to-month,Electronic check
Cust2827,416,05-01-2012,10161.5,14-Feb-10,No,Month-to-month,Bank transfer (automatic)
Cust1250,272,05-01-2012,7583,17-Sep-09,Yes,One year,Credit card (automatic)
Cust4786,100.5,05-01-2012,2035.25,14-Jul-10,No,One year,Mailed check
Cust5402,405,05-01-2012,19231.75,26-Mar-08,No,Two year,Mailed check
Cust4606,464.5,05-01-2012,13841.75,17-Sep-09,No,One year,Bank transfer (automatic)
Cust3941,271,05-01-2012,18119.75,05-Jul-06,No,Two year,Credit card (automatic)
Cust2095,293,05-01-2012,11122.5,22-Oct-08,Yes,One year,Credit card (automatic)
Cust3235,464.75,05-01-2012,20614.5,25-May-08,Yes,Month-to-month,Bank transfer (automatic)
Cust5646,287.25,05-01-2012,4954.25,14-Jul-10,No,Month-to-month,Electronic check
Cust4950,101,05-01-2012,418.75,08-Aug-11,No,Month-to-month,Mailed check
Cust5699,278.25,05-01-2012,19400.25,05-Feb-06,No,Two year,Credit card (automatic)
Cust3643,365,05-01-2012,15006,23-Aug-08,Yes,One year,Electronic check
Cust4911,526.75,05-01-2012,18443,21-Mar-09,Yes,Month-to-month,Bank transfer (automatic)
Cust5624,271.25,05-01-2012,2915,11-Mar-11,No,Month-to-month,Electronic check
Cust4707,374.75,05-01-2012,10745.25,18-Aug-09,Yes,Month-to-month,Electronic check
Cust3137,419.25,05-01-2012,11551,17-Oct-09,No,Month-to-month,Electronic check
Cust4986,334,05-01-2012,19852,01-Apr-07,Yes,Month-to-month,Bank transfer (automatic)
Cust2253,416,05-01-2012,5303,11-Dec-10,Yes,Month-to-month,Electronic check
Cust3741,128.75,05-01-2012,3778,19-Jun-09,No,Two year,Mailed check
Cust1779,99.75,05-01-2012,6614.25,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust5389,401.25,05-01-2012,2467,09-Jul-11,Yes,Two year,Mailed check
Cust3722,393.25,05-01-2012,393.25,06-Dec-11,No,Month-to-month,Electronic check
Cust5623,102,05-01-2012,3717.5,21-Nov-08,No,Two year,Bank transfer (automatic)
Cust3715,398,05-01-2012,398,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4915,103,05-01-2012,583,09-Jul-11,No,One year,Mailed check
Cust6403,273.75,05-01-2012,7034.5,16-Nov-09,Yes,Month-to-month,Credit card (automatic)
Cust2034,100,05-01-2012,1887.75,14-Jun-10,Yes,Month-to-month,Electronic check
Cust6131,462.25,05-01-2012,32302.75,06-May-06,Yes,Two year,Mailed check
Cust4403,124.25,05-01-2012,310,06-Nov-11,No,Month-to-month,Mailed check
Cust1805,503,05-01-2012,5301,11-Mar-11,Yes,Month-to-month,Electronic check
Cust1221,424.5,05-01-2012,30326.5,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust1954,345,05-01-2012,13347.25,21-Nov-08,No,One year,Credit card (automatic)
Cust5801,395,05-01-2012,4646.5,09-Feb-11,Yes,Month-to-month,Bank transfer (automatic)
Cust4318,273.25,05-01-2012,15673.5,01-May-07,Yes,One year,Mailed check
Cust5403,152.5,05-01-2012,152.5,06-Dec-11,No,Month-to-month,Bank transfer (automatic)
Cust5073,249.5,05-01-2012,650.5,07-Oct-11,Yes,Month-to-month,Mailed check
Cust6429,265.75,05-01-2012,9654.5,19-Feb-09,No,One year,Credit card (automatic)
Cust1331,250.75,05-01-2012,250.75,06-Dec-11,Yes,Month-to-month,Mailed check
Cust4231,506.75,05-01-2012,35553.75,05-Jun-06,No,One year,Bank transfer (automatic)
Cust4567,490.5,05-01-2012,12553.5,16-Nov-09,Yes,Month-to-month,Bank transfer (automatic)
Cust3615,348.5,05-01-2012,2864.25,10-May-11,Yes,Month-to-month,Electronic check
Cust5330,150.25,05-01-2012,7647.25,28-Oct-07,Yes,Month-to-month,Credit card (automatic)
Cust6414,463.5,05-01-2012,29842,03-Sep-06,Yes,Two year,Credit card (automatic)
Cust2919,397.5,05-01-2012,10902.75,17-Oct-09,Yes,Month-to-month,Electronic check
Cust2410,429.75,05-01-2012,13143,20-May-09,Yes,Month-to-month,Credit card (automatic)
Cust6436,99.25,05-01-2012,5248,29-Aug-07,No,Two year,Credit card (automatic)
Cust2079,348.5,05-01-2012,2580.75,09-Jun-11,No,Month-to-month,Credit card (automatic)
Cust4209,121.75,05-01-2012,209.25,06-Nov-11,No,Month-to-month,Electronic check
Cust2539,224.25,05-01-2012,7213,21-Mar-09,Yes,Month-to-month,Electronic check
Cust5726,409.5,05-01-2012,10392.75,16-Nov-09,No,Month-to-month,Bank transfer (automatic)
Cust5593,101.5,05-01-2012,3746.75,21-Nov-08,No,One year,Mailed check
Cust4760,102.25,05-01-2012,6486.75,02-Dec-06,No,Two year,Bank transfer (automatic)
Cust1236,526,05-01-2012,31127,01-Apr-07,Yes,One year,Credit card (automatic)
Cust2222,300.75,05-01-2012,300.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1928,152.5,05-01-2012,1043.5,09-Jul-11,Yes,Month-to-month,Credit card (automatic)
Cust4467,526,05-01-2012,28189.25,30-Jul-07,Yes,One year,Electronic check
Cust3041,498.75,05-01-2012,9181.25,14-Jul-10,No,Month-to-month,Bank transfer (automatic)
Cust3317,475,05-01-2012,15040.75,20-Apr-09,Yes,Month-to-month,Credit card (automatic)
Cust4398,441,05-01-2012,20797.25,27-Dec-07,Yes,Month-to-month,Electronic check
Cust4230,93.5,05-01-2012,5028.5,29-Aug-07,No,Two year,Mailed check
Cust5052,416.25,05-01-2012,24745.5,02-Mar-07,Yes,Month-to-month,Electronic check
Cust2361,254.75,05-01-2012,1147,08-Aug-11,Yes,Month-to-month,Credit card (automatic)
Cust5409,268,05-01-2012,14396,29-Aug-07,Yes,One year,Electronic check
Cust2408,347.5,05-01-2012,5357,12-Oct-10,Yes,Month-to-month,Mailed check
Cust2929,375.75,05-01-2012,2625,09-Jun-11,Yes,Month-to-month,Electronic check
Cust2118,531.5,05-01-2012,27435,28-Sep-07,Yes,Two year,Electronic check
Cust2308,475,05-01-2012,3277.5,09-Jun-11,No,Month-to-month,Mailed check
Cust5672,98.5,05-01-2012,2034.75,15-May-10,No,Two year,Mailed check
Cust3306,122,05-01-2012,122,06-Dec-11,Yes,Month-to-month,Electronic check
Cust3954,406,05-01-2012,24825.5,02-Nov-06,Yes,One year,Credit card (automatic)
Cust1409,394.25,05-01-2012,28815.75,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust1646,100.5,05-01-2012,199,06-Nov-11,No,Month-to-month,Mailed check
Cust5450,299,05-01-2012,17805.75,31-Jan-07,Yes,One year,Mailed check
Cust3259,473.75,05-01-2012,3797.75,10-May-11,Yes,Month-to-month,Electronic check
Cust1449,247.75,05-01-2012,2378.5,11-Mar-11,No,One year,Mailed check
Cust2579,148,05-01-2012,397.25,07-Oct-11,Yes,Month-to-month,Electronic check
Cust2535,99.25,05-01-2012,6898,07-Mar-06,No,Two year,Credit card (automatic)
Cust4900,421,05-01-2012,2595.75,09-Jul-11,Yes,Month-to-month,Electronic check
Cust2428,476.75,05-01-2012,31910,06-May-06,Yes,Month-to-month,Bank transfer (automatic)
Cust2461,374,05-01-2012,24100.75,03-Sep-06,Yes,Two year,Bank transfer (automatic)
Cust2977,402.75,05-01-2012,3269.5,10-Apr-11,No,Month-to-month,Electronic check
Cust5707,101.75,05-01-2012,881.5,11-Mar-11,No,One year,Mailed check
Cust1348,500.25,05-01-2012,19052.75,21-Dec-08,Yes,Month-to-month,Electronic check
Cust3630,523.25,05-01-2012,31098,01-Apr-07,Yes,One year,Electronic check
Cust4764,537.5,05-01-2012,34368.75,02-Nov-06,Yes,One year,Electronic check
Cust6352,143,05-01-2012,4867.75,21-Dec-08,No,Month-to-month,Credit card (automatic)
Cust6230,450,05-01-2012,950.25,06-Nov-11,No,Month-to-month,Credit card (automatic)
Cust1828,431,05-01-2012,4466,09-Feb-11,No,Month-to-month,Electronic check
Cust5532,244,05-01-2012,7683.75,19-Jul-09,Yes,Month-to-month,Mailed check
Cust3604,497.75,05-01-2012,5656,09-Feb-11,Yes,Month-to-month,Electronic check
Cust1301,281.25,05-01-2012,7271.25,15-Jan-10,Yes,One year,Credit card (automatic)
Cust5298,442,05-01-2012,19564.5,25-May-08,No,One year,Mailed check
Cust5670,345.75,05-01-2012,345.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1637,227,05-01-2012,7965.5,21-Dec-08,No,Two year,Electronic check
Cust3959,575.25,05-01-2012,24475.5,24-Jun-08,No,Two year,Credit card (automatic)
Cust4728,474,05-01-2012,26321.5,31-May-07,No,One year,Credit card (automatic)
Cust5577,330,05-01-2012,24457.5,06-Apr-06,No,Two year,Electronic check
Cust2101,399.25,05-01-2012,10076.75,16-Dec-09,Yes,Month-to-month,Bank transfer (automatic)
Cust3468,575.5,05-01-2012,35040.75,01-Jan-07,No,Two year,Credit card (automatic)
Cust5669,403.5,05-01-2012,10965,16-Nov-09,Yes,Month-to-month,Electronic check
Cust1986,296,05-01-2012,5956,15-May-10,No,Month-to-month,Bank transfer (automatic)
Cust1648,462.75,05-01-2012,20195,24-Jun-08,Yes,Month-to-month,Bank transfer (automatic)
