"HouseholdID","Country","State","Retired","HasPartner","HasDependents","Education","Gender"
"Cust5649","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2418","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4587","India","Maharashtra",1,1,2,"Masters","Male"
"Cust2284","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust4011","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2823","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust5837","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2986","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2924","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust4041","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2538","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2412","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1471","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5277","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5558","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3529","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1295","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4881","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4916","India","Maharashtra",1,1,1,"Highschool or below","Female"
"Cust1966","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2242","India","Maharashtra",0,1,2,"Masters","Female"
"Cust5471","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust3174","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3812","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3339","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust6036","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust5020","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3596","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5582","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2361","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1408","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2260","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust6479","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5409","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5329","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5426","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust5661","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust2203","India","Maharashtra",1,2,2,"Masters","Female"
"Cust2690","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4299","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2225","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6401","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3384","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1781","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5922","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3941","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5140","India","Maharashtra",1,1,1,"Masters","Female"
"Cust2192","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3490","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2845","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust5061","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3425","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust3907","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1798","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust6194","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4356","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust3877","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1431","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4150","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust2003","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1978","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5168","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3190","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5373","India","Maharashtra",1,2,2,"Masters","Male"
"Cust2285","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4949","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3466","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6143","India","Maharashtra",0,1,2,"Other","Female"
"Cust3326","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust5149","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4035","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3704","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3494","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust1321","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust3329","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4245","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust1748","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust4560","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2009","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5174","India","Maharashtra",0,1,2,"Masters","Female"
"Cust3474","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3723","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4667","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1458","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5128","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2616","India","Maharashtra",1,2,2,"Masters","Female"
"Cust1641","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust3436","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3451","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5344","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1326","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust5801","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2988","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3913","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust4843","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1495","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3984","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3890","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust6298","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3713","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5743","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust3321","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust6082","India","Maharashtra",0,2,1,"Masters","Male"
"Cust4418","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust5716","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1791","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3477","India","Maharashtra",0,2,1,"Masters","Male"
"Cust3472","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust2816","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3500","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3603","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust6341","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2536","India","Maharashtra",1,2,2,"Other","Male"
"Cust1617","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust4365","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2021","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust5854","India","Maharashtra",0,1,2,"Masters","Female"
"Cust5741","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5939","India","Maharashtra",0,2,1,"Masters","Female"
"Cust4475","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust1688","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3753","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3513","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust6291","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4779","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3594","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5038","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2973","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust6212","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4279","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2053","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3116","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4768","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6492","India","Maharashtra",1,2,2,"Masters","Male"
"Cust3501","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2397","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust1207","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4173","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4694","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4519","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5807","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust6347","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2357","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust3643","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4079","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2443","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5696","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3512","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust6490","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5864","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust4373","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5135","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust2463","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2714","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2067","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6039","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust5141","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4944","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3602","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust6367","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2497","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust1381","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4106","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust5030","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1891","India","Maharashtra",1,1,1,"Masters","Male"
"Cust1814","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5250","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3538","India","Maharashtra",0,2,2,"Masters","Female"
"Cust2446","India","Maharashtra",0,2,1,"Highschool or below","Female"
"Cust3219","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5614","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4375","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4271","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2990","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5419","India","Maharashtra",1,2,2,"Masters","Female"
"Cust2898","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust5987","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust2718","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4482","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2655","India","Maharashtra",0,2,1,"Other","Female"
"Cust1310","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3442","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3519","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4322","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3085","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5328","India","Maharashtra",1,2,2,"Masters","Female"
"Cust5706","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1657","India","Maharashtra",1,1,2,"Masters","Male"
"Cust5684","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2807","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4014","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5122","India","Maharashtra",0,2,1,"ProfessionalQalification","Female"
"Cust6172","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2776","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust3083","India","Maharashtra",1,1,1,"Highschool or below","Female"
"Cust5526","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust6098","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust5511","India","Maharashtra",1,2,2,"Masters","Male"
"Cust5307","India","Maharashtra",0,1,2,"Masters","Male"
"Cust5916","India","Maharashtra",0,1,1,"Masters","Female"
"Cust6360","India","Maharashtra",0,1,2,"Masters","Female"
"Cust6236","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4616","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust1552","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2984","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust6293","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust1508","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3476","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust5766","India","Maharashtra",0,1,1,"Masters","Male"
"Cust6111","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2411","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4584","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust4409","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust6139","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2465","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5574","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4884","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust5817","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6141","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5796","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust1924","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5670","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2268","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust3386","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust5735","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6387","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5132","India","Maharashtra",0,1,2,"Masters","Male"
"Cust1555","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust5451","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust6299","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust1386","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust6159","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust4002","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5002","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2194","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1375","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4964","India","Maharashtra",1,2,2,"Masters","Female"
"Cust2109","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3457","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4329","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5784","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4721","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust2846","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust6407","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust6242","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4733","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust4567","India","Maharashtra",1,1,2,"Masters","Female"
"Cust5763","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4833","India","Maharashtra",0,2,1,"Masters","Female"
"Cust2315","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust5960","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5485","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2012","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1780","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3851","India","Maharashtra",0,1,1,"Masters","Male"
"Cust1219","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1346","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust6073","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust4495","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust6412","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5671","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4295","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2041","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3453","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1784","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2122","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust5215","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3546","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4887","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust6166","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1695","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust5469","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust3242","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5611","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1433","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust6020","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4464","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
